user_id,content_id,watch_time
1,12,362.189179
6,3476,12.433329
6,3481,32.388197000000005
6,6501,10.567088
6,6502,7.241966000000001
6,6624,4.1407110000000005
6,6625,9.586311
6,6626,3.074316
6,6628,5.7459050000000005
6,6629,7.747511
6,6632,3.555584
6,7067,5.131044
6,7424,13.528549000000002
6,8226,11.256708000000001
6,8674,9.273694
6,8675,19.973366000000002
6,9233,15.345862
6,9234,2.906982
6,9235,3.412992
6,9236,4.951002
6,9458,15.281546
6,11528,4.339008000000001
6,11530,2.2092210000000003
6,11533,13.903465
6,11945,8.573486
6,29354,36.671297
6,29359,11.873411
6,29542,22.972769000000003
6,29543,6.7928120000000005
6,29544,4.652774
6,29545,17.581723
6,29546,13.696034000000001
6,29626,13.60448
6,29627,5.393557
6,29628,4.094399
6,29629,3.4523210000000004
6,29630,2.892347
6,29631,6.405642
6,29632,9.300861000000001
6,29827,24.399665000000002
6,30600,10.931454
7,5510,15.059002000000001
7,5720,8.600825
7,5721,4.6894
7,5722,18.54307
7,5906,20.791249
7,5907,8.020579
7,6386,6.143336000000001
7,6387,2.340685
7,6388,6.119832000000001
7,6389,3.0370700000000004
7,6390,26.161166
7,6391,4.240295000000001
7,6392,2.232994
7,6452,3.524716
7,6453,14.273752000000002
7,6454,4.623533
7,6455,5.121465000000001
7,6672,4.340559
7,6673,6.1461760000000005
7,6674,3.335812
7,6675,2.2107460000000003
7,6676,3.9193320000000003
7,6678,16.863945
7,6730,9.451034
7,6731,3.068613
7,6732,3.9183130000000004
7,6733,2.7964740000000003
7,6734,1.258388
7,6735,1.643216
7,6736,1.046988
7,6737,15.677565000000001
7,7284,7.750571000000001
7,7285,4.028074
7,7286,11.362344
7,11797,12.224282
7,11945,3.684607
7,11946,1.347998
7,11947,1.505001
7,11948,7.718186
7,11949,2.0393570000000003
7,11950,12.955332
7,29006,12.272415
7,29007,11.421558000000001
7,29010,10.185432
7,29011,5.7036370000000005
7,29542,12.583018000000001
7,29626,9.775811000000001
7,29627,2.700463
7,29628,3.317041
7,29629,2.8808070000000003
7,29630,9.787338
8,3476,5.568262000000001
8,5723,59.704840000000004
8,5724,4.111029
8,5738,13.755214
8,5739,12.208043
8,9081,4.406691
8,9082,7.373723
8,9083,5.9930900000000005
8,9557,7.266759
8,9558,4.798037
8,9559,19.590201
8,9560,4.261419
8,9561,3.9867160000000004
8,9562,4.279268
8,9563,1.8962400000000001
8,9564,6.256201000000001
8,9577,8.405718
8,9594,5.932975000000001
8,9595,3.327776
8,9596,3.6124910000000003
8,9597,12.996959
8,11426,8.473896
8,11427,3.246248
8,11428,2.7799620000000003
8,11429,3.684962
8,11430,21.384002000000002
8,28360,4.64313
8,29242,4.868927
8,29243,3.363394
8,29244,4.599815
8,29245,10.652197000000001
8,29246,40.085033
8,29247,11.657968
8,29626,9.684209000000001
8,29627,26.483657
8,29628,11.132800000000001
8,29629,23.853689000000003
8,34417,5.86444
8,34418,3.196997
8,34419,3.8790060000000004
8,34420,5.328157
8,34421,4.000004000000001
8,34422,2.091002
8,34423,3.6895900000000004
8,34424,8.110239
9,4529,6.338315000000001
9,4970,8.952804
9,4971,4.05218
9,4972,4.713385000000001
9,4973,2.7500050000000003
9,4974,3.83508
9,4975,4.806665000000001
9,4976,4.484536
9,4977,7.261584
9,5600,5.298618
9,5601,12.385192
9,5602,4.528431
9,6276,8.508439000000001
9,6277,6.104517
9,6278,8.982246
9,6382,6.451366
9,6383,3.9627510000000004
9,6384,3.356564
9,6385,8.751366
9,11426,4.125527
9,11427,3.6965600000000003
9,11428,4.383683
9,11429,3.575768
9,11430,7.399339
9,11556,7.860432
9,11557,20.625040000000002
9,11558,4.884813
9,11559,4.79469
9,11560,6.161912
9,11683,4.5538110000000005
9,11684,10.482146
9,11685,3.6051270000000004
9,11686,18.644805
9,11687,3.4892100000000004
9,15601,5.463767000000001
9,15602,2.7516070000000004
9,15603,2.848846
9,15604,2.438028
9,15605,3.8888010000000004
9,15696,4.347895
9,28379,3.1774690000000003
9,29006,5.211363
9,29007,3.1333460000000004
9,29008,7.424876
10,525,5.774476
10,527,4.340965000000001
10,528,4.868888
10,529,6.567958000000001
10,534,3.7140530000000003
10,556,5.447891
10,5510,5.524567
10,5598,3.1385400000000003
10,5599,11.344943
10,5600,2.973409
10,5601,2.28344
10,5602,3.5241860000000003
10,5720,7.9099450000000004
10,5721,3.650183
10,5722,11.421753
10,6276,6.280098000000001
10,6382,5.618788
10,6383,8.728695
10,6384,4.148953000000001
10,6385,15.806862
10,6672,70.62405600000001
10,6693,4.662453
10,7214,3.952688
10,7324,5.919546
10,7325,3.116744
10,7326,2.735409
10,7327,4.514457
10,8574,4.534839
10,8575,4.510063000000001
10,8576,5.7156780000000005
10,8577,4.3717310000000005
10,8578,4.209871000000001
10,8579,6.962256
10,9594,5.401337000000001
10,9595,3.4642470000000003
10,9596,3.3848680000000004
10,9597,4.95036
10,9598,15.962407
10,9599,4.219856
10,9600,2.651485
10,9601,6.230935
10,9907,5.646513000000001
10,9908,4.754344000000001
10,9909,3.115384
10,9910,4.8117350000000005
10,9911,3.7132650000000003
10,10394,51.384093
10,11193,3.761312
10,11528,3.784203
10,11529,6.1549380000000005
10,11530,4.3916770000000005
10,11533,6.006397000000001
10,11927,11.204546
10,29542,10.496228
10,29543,2.9413440000000004
10,29544,5.762168
10,29626,6.207540000000001
10,29627,4.276883000000001
10,29628,4.143443
10,29629,4.8577580000000005
10,29630,4.97487
10,29631,5.396859
10,29632,7.515663000000001
10,29633,4.480379
10,29634,5.638025000000001
11,56,3.7051990000000004
11,57,4.272746000000001
11,58,2.999698
11,59,23.042405000000002
11,60,3.1037830000000004
11,3045,13.237861
11,17951,9.688167
11,17952,9.242022
11,25424,20.915691000000002
11,26636,10.806235000000001
11,26637,4.553407
11,26638,26.569311000000003
11,31928,7.9344410000000005
11,31929,3.2412180000000004
11,31930,3.9911980000000002
11,31931,7.44998
11,31932,8.803028000000001
11,31976,10.948857
11,31977,24.924576000000002
11,31978,6.295071
11,31979,5.186282
11,32160,13.829788
11,32161,6.633509
11,32162,13.020750000000001
11,32166,8.702697
11,32167,8.689795
11,33139,38.080535000000005
11,34683,8.561595
11,34684,8.874082
11,34685,41.354794
12,14433,9.269580000000001
12,14434,5.982220000000001
12,16146,10.812381
12,16147,9.458187
12,16822,7.697949
12,16823,3.5644620000000002
12,16824,1.347091
12,20882,6.233449
12,20883,6.004321
12,20884,6.367163000000001
12,20885,4.641746
12,20886,4.679501
12,20887,6.135576
12,20891,8.493236000000001
12,22850,13.106287
12,22851,3.425688
12,22852,5.7476650000000005
12,22853,5.919312000000001
12,22854,9.636671
12,22959,10.461124
12,22960,4.67626
12,22961,4.542585
12,22962,3.4467820000000002
12,22963,2.457224
12,22964,1.922317
12,22965,1.7316500000000001
12,22966,1.9437010000000001
12,22967,5.3789880000000005
12,25520,13.728408000000002
12,25530,8.382584000000001
12,25539,7.798864000000001
12,25559,3.968494
12,25560,5.033804
12,25561,16.642425
12,25567,6.230389000000001
12,28106,4.894608000000001
12,28107,2.7148160000000003
12,28108,3.578171
12,28109,4.08045
12,28110,5.6774450000000005
12,28111,43.761009
13,5044,6.756956000000001
13,15096,4.394598
13,15097,2.1989110000000003
13,15098,1.9973610000000002
13,15099,3.255482
13,15100,2.1823520000000003
13,15101,3.2519530000000003
13,15102,9.724332
13,15103,2.89869
13,15104,4.659444000000001
13,15105,3.3499420000000004
13,15106,16.656624
13,15219,12.74807
13,15246,7.14106
13,15247,5.7391380000000005
13,15248,5.810162
13,15249,4.103079
13,15250,5.723276
13,15836,6.86545
13,15839,5.946067
13,15840,5.4367730000000005
13,15841,19.012737
13,15845,5.662438000000001
13,16694,6.219131
13,16695,7.151217000000001
13,17140,7.592822000000001
13,22904,8.349374000000001
13,22905,4.550384
13,26065,5.8106040000000005
13,34669,4.253042000000001
13,34670,16.39011
14,13668,2.444964
14,13669,4.0705990000000005
14,13700,4.331823
14,14829,4.979211
14,14830,2.542641
14,14831,13.573989000000001
14,15071,5.15739
14,15072,3.0102510000000002
14,15073,3.8564480000000003
14,15096,3.8725810000000003
14,15097,1.8915620000000002
14,15098,3.4377980000000004
14,15099,4.528628
14,15100,2.464402
14,15101,0.6396390000000001
14,15219,7.537584000000001
14,22850,5.380021
14,22851,18.302069
14,25356,4.298951000000001
14,25357,2.3981500000000002
14,25358,8.326270000000001
14,25416,14.936381
14,25424,4.7624770000000005
14,25425,2.463622
14,28106,6.291219000000001
14,28107,3.525592
14,28108,2.9100550000000003
14,28109,8.994531
14,31938,6.186607
14,31939,11.685185
14,31940,5.412796
14,31941,2.060282
14,31942,2.983727
14,31943,1.642579
14,31944,4.146724
14,31945,2.6501770000000002
14,31946,9.532341
14,32066,19.365703
15,6276,4.184828
15,6277,2.46417
15,6278,4.257569
15,6279,8.127255
15,6280,13.606117000000001
15,6281,2.34815
15,6282,3.1085220000000002
15,6283,3.5132230000000004
15,6284,2.43108
15,6285,5.731295
15,6292,7.78821
15,12585,5.876072000000001
15,12586,2.876989
15,12587,1.82366
15,12588,3.0016930000000004
15,12589,12.774978
15,15071,6.537224
15,15072,3.0522810000000002
15,15073,30.569247
15,16746,7.326465000000001
15,16747,1.72109
15,16748,10.549825
15,22227,17.191701000000002
15,22228,2.2456340000000004
15,22229,13.909469000000001
15,22230,5.598658
15,22953,8.019245
15,22954,3.063968
15,23361,5.010540000000001
15,23387,5.210901000000001
15,23388,2.784034
15,23389,3.9108940000000003
15,23390,5.379092
15,23391,2.5803450000000003
15,23392,1.9756840000000002
15,23393,1.7257950000000002
15,23394,21.444563000000002
15,26280,6.55776
15,26281,2.234646
15,26282,2.7835330000000003
15,26283,9.98738
16,1098,7.616825
16,1099,0.956501
16,1100,23.28394
16,1101,4.182701000000001
16,1102,5.860409000000001
16,14433,2.453749
16,14434,3.0123320000000002
16,15696,9.939979000000001
16,16142,4.7295110000000005
16,16143,4.652673
16,17930,6.262367
16,17931,0.670483
16,17932,0.900576
16,17933,8.782264000000001
16,25356,3.863534
16,25357,1.875264
16,25358,2.294004
16,25359,1.517085
16,25360,21.816326
16,28344,9.523454000000001
16,28345,4.6818420000000005
16,28346,4.703744
16,28542,8.812636000000001
16,29542,24.746136
16,29755,19.629742
16,31928,20.6876
16,33058,7.017656000000001
16,33059,3.979582
16,33373,3.526358
16,33374,3.499124
16,33375,5.3104640000000005
16,33440,14.488539000000001
16,33468,7.416456
16,34605,6.4800580000000005
16,34606,6.229725
16,34607,33.523678000000004
16,34608,2.228762
16,34659,4.007361
16,34660,3.6206690000000004
16,34661,3.2426540000000004
16,34675,4.534022
16,34676,1.16421
16,34683,8.79979
16,34684,3.4793990000000004
16,34685,4.394908
16,34686,25.09657
17,16731,4.619646
17,17028,8.098410000000001
17,26441,3.7200670000000002
17,26442,3.002765
17,26443,2.21264
17,26444,2.555816
17,26445,7.388018000000001
17,26695,59.721955
17,26698,14.957155
17,26700,5.942643
17,27365,5.903110000000001
17,28305,6.038609
17,28306,6.784047
17,28307,6.238851
17,28308,1.335744
17,28344,4.33755
17,28345,3.4216740000000003
17,28346,16.806624
17,28794,13.792725
17,30540,4.939336
17,30541,6.08061
17,31938,16.070521
17,31939,26.831943000000003
17,32029,5.250679000000001
17,32030,0.9204150000000001
17,32031,2.86884
17,32054,6.105383000000001
17,32059,4.434855000000001
17,32060,3.769908
17,34287,5.966349
17,34675,7.564534
17,34676,2.301078
17,34677,3.763284
18,16904,5.817094
18,16905,3.664155
18,16906,9.979295
18,17244,6.255210000000001
18,25468,4.658812
18,25469,3.974536
18,25470,4.555481
18,25478,2.474075
18,25480,1.4091470000000001
18,26612,5.6491620000000005
18,26613,12.843458
18,26614,4.397554
18,26615,2.9644680000000005
18,26657,4.981309
18,26658,5.648648000000001
18,26660,2.5701560000000003
18,28448,7.668552
18,28449,2.859143
18,28450,4.13051
18,29709,3.5917600000000003
18,29710,5.917328
18,29711,16.229813
18,29712,12.007588
18,29713,10.425040000000001
18,29714,23.607192
18,32066,18.942373
18,33339,4.038425
18,33340,2.1364110000000003
18,33341,2.3259290000000004
18,33342,1.68206
18,33343,1.548353
18,33344,1.7269610000000002
18,33345,2.389082
18,33346,1.645491
18,33347,5.369061
18,33348,11.062547
18,33377,6.267028000000001
18,33814,1.503405
18,33866,5.056458
18,34605,5.067813
18,34606,5.088801
18,34607,2.0078370000000003
18,34608,0.642364
18,34609,0.65114
18,34610,7.208666
18,34663,5.218598
18,34713,2.0973680000000003
18,34714,1.7138140000000002
18,34715,5.029962
18,34756,7.651012000000001
18,34757,4.995893000000001
19,13965,5.411428
19,16690,6.550784
19,16691,6.723164000000001
19,17132,5.485507
19,17133,3.514511
19,25288,7.065336
19,25289,4.857270000000001
19,25290,1.015538
19,25291,3.3210930000000003
19,25292,5.21602
19,26601,6.447064
19,26602,4.806161
19,26603,20.181513000000002
19,28394,6.339404
19,28395,2.242656
19,28396,2.3179060000000002
19,29741,6.442554
19,32424,6.805922000000001
19,33680,6.294532
19,34183,10.289906
19,34669,13.148359
19,34670,8.842743
19,34690,4.7035670000000005
19,34691,3.6045550000000004
19,34692,1.708887
19,34693,2.709696
19,34713,4.19581
19,34756,4.589565
19,34757,14.580098000000001
19,34778,7.689602000000001
19,34779,3.8672720000000003
19,34780,3.6616660000000003
19,34781,10.37226
19,34785,23.81499
19,34786,8.390667
20,14829,13.229474000000002
20,16146,3.16296
20,16698,66.970404
20,16700,5.936098
20,16711,3.5082500000000003
20,17601,5.188818
20,18358,2.937605
20,25833,6.281707000000001
20,25834,6.281688000000001
20,25835,3.3731980000000004
20,26494,3.6665370000000004
20,26496,4.132226
20,26497,7.004824
20,26616,4.209441
20,26617,1.6250650000000002
20,26618,1.791876
20,26619,2.445707
20,26620,3.1498470000000003
20,26621,2.943808
20,26622,9.702388000000001
20,26654,5.7088730000000005
20,26655,5.4230730000000005
20,27364,4.0785730000000004
20,27366,3.5304670000000002
20,27902,4.945273
20,27903,5.6299030000000005
20,28378,3.5921390000000004
20,28379,4.638615000000001
20,30468,4.610474
20,30612,5.554442000000001
20,33339,7.831112
20,33373,6.298751
20,33374,4.614201
20,33744,5.604609
20,33745,1.7566940000000002
20,33746,4.404672000000001
20,34168,11.19414
20,34669,3.359804
20,34670,7.475923000000001
20,34671,1.805925
20,34764,4.107446
20,34765,3.0457720000000004
20,34766,6.518496000000001
20,34778,4.319284000000001
20,34779,4.76233
20,34780,3.809139
21,22016,8.703993
21,22017,9.466923000000001
21,22018,12.215079000000001
21,22023,8.707791
21,29698,12.45114
21,30298,28.299847000000003
21,31367,8.111349
21,31368,9.641954
21,31369,3.9363080000000004
21,31370,11.840662
21,33541,13.613940000000001
21,33708,11.284436000000001
21,33834,10.812694
21,33835,22.418932
21,33836,2.6173800000000003
21,33837,22.270291
21,34083,21.798209
22,6069,36.418403000000005
22,6071,26.975740000000002
22,16218,10.965704
22,16219,12.907306
22,16220,7.989919
22,17824,9.339783
22,17825,4.478402
22,17826,7.261055000000001
22,22260,8.675970000000001
22,22261,6.999151
22,22262,4.354743
22,22263,16.852556
22,22264,8.825978000000001
22,22780,19.133354
22,32985,16.268499000000002
22,33814,5.509182
22,33815,2.2439370000000003
22,33816,6.445639000000001
22,33976,8.500440000000001
23,5977,10.776814
23,15759,9.607062
23,16944,7.115047000000001
23,16945,11.645498
23,16946,7.152401
23,16947,13.001135000000001
23,16948,11.021796
23,16953,2.4445080000000003
23,16954,7.4736910000000005
23,16955,6.827056000000001
23,17824,7.22613
23,17825,6.840482000000001
23,17826,5.017275000000001
23,22810,6.969635
23,22811,4.496264
23,28084,6.818904000000001
23,28085,11.846147
23,28145,7.408786
23,28146,5.310868
23,30210,7.281191000000001
23,30616,7.156754
23,30617,11.814731
23,30980,9.240536
23,30983,18.773793
23,34083,7.299895
23,34084,9.07374
24,3785,3.8013540000000003
24,5679,3.5870430000000004
24,15001,3.35217
24,15071,5.522047000000001
24,16690,3.1091390000000003
24,16944,6.915945000000001
24,16945,7.079745000000001
24,16946,6.107368
24,16947,18.599046
24,17120,14.302897000000002
24,17605,4.2914840000000005
24,17671,7.47025
24,17672,21.663351000000002
24,17673,6.820397000000001
24,17674,8.808631
24,18952,12.64295
24,20081,11.434948
24,20082,8.102191000000001
24,22121,10.765393000000001
24,22122,2.908636
24,22123,3.2438140000000004
24,22124,3.48464
24,22125,4.341093
24,22127,2.494885
24,22130,14.085332000000001
24,22131,14.435338000000002
24,22132,9.069847000000001
24,23897,2.717445
24,30592,8.983582
24,30593,6.572987
24,33708,16.442289000000002
24,33709,2.835321
24,33710,6.32425
24,34083,4.505929
24,34084,4.722302
24,34085,3.6203190000000003
24,34086,24.103483
25,16459,6.266309000000001
25,16941,5.124204000000001
25,16942,4.416364000000001
25,16943,5.702326
25,27391,8.399465000000001
25,27398,22.856811
25,27439,6.462400000000001
25,31510,9.955908
25,32746,15.374518
25,33818,5.801
25,33819,13.645949000000002
25,33834,5.161946
25,34042,23.247818000000002
25,34088,5.381046
26,28319,5.26891
26,30429,37.585125000000005
26,30523,23.495540000000002
26,31100,52.16373900000001
26,32663,31.616981000000003
26,32748,20.419499000000002
26,32749,17.522347
26,33207,11.284451
26,33825,11.593763000000001
27,16221,24.747064
27,16222,19.403578
27,16914,41.285451
27,16915,7.829456
27,18056,6.805327
27,18057,4.369312
27,18059,16.778402
27,20482,10.358174
27,22219,9.684378
27,22220,16.428779000000002
27,22226,4.4110380000000005
27,27676,32.066695
27,28304,38.933291000000004
27,31403,15.210188
27,32654,11.109773
27,33240,6.355436
27,33247,12.019036000000002
27,33386,12.031225000000001
27,33846,14.510847
27,34083,19.206934
28,15984,11.971263
28,15985,29.664657000000002
28,17072,4.537441
28,17073,16.648897
28,17081,7.914904000000001
28,17132,11.447948
28,17254,8.672938
28,17255,6.399894000000001
28,17918,5.530880000000001
28,17919,9.496476000000001
28,20948,11.159790000000001
28,20949,7.821122000000001
28,22546,9.025997
28,22547,4.573777000000001
28,22548,11.47333
28,28151,22.533215000000002
28,29800,4.634277
28,30620,4.227353
28,30621,1.2865980000000001
28,30622,23.282778
29,16731,4.265046
29,16732,8.8268
29,17072,5.262192000000001
29,17073,13.637778
29,17081,7.146749000000001
29,17132,14.120491000000001
29,22546,5.049373
29,22547,14.054165000000001
29,28247,24.553178000000003
29,28304,12.552915
29,28319,11.175607000000001
29,30429,7.409274000000001
29,30523,6.675217000000001
29,30524,8.436967000000001
29,31100,11.791687000000001
29,31792,6.579313
29,31793,12.316021000000001
29,32654,7.914689
29,32655,12.801112000000002
29,32663,4.1665920000000005
29,32748,7.482804000000001
29,32749,9.676633
29,32750,17.54755
29,33207,14.199127
29,33327,15.331198
30,15696,8.988943
30,15944,4.111047
30,16218,17.230227000000003
30,16690,9.291785
30,16806,24.248684
30,17072,12.212369
30,20874,22.912434
30,21865,8.834813
30,28247,15.674212
30,28318,9.853605
30,29897,14.394166
30,30523,9.873211000000001
30,31510,16.950657
30,31792,5.536806
30,32400,3.507985
30,32401,2.229128
30,32402,17.242238
30,32636,2.833259
30,32654,7.663049000000001
30,32655,12.852755
30,32663,30.819789000000004
30,34080,14.213729
30,34143,11.854014000000001
